 0.763161 1.4 mean-y = 0.506686 z = 3.019336
 0.579920 1.4 mean-y = 0.688462 z = 3.399738
 0.593804 1.4 mean-y = 0.636051 z = 3.760632
 0.779728 1.4 mean-y = 0.534705 z = 3.175344
 0.732750 1.4 mean-y = 0.536576 z = 3.027011
 0.684654 1.4 mean-y = 0.582614 z = 3.846900
 0.448186 1.4 mean-y = 0.778383 z = 3.753835
