25 2.861 469.203918
51 3.733 469.203918
58 3.870 469.203918
61 3.885 469.203918
65 3.953 469.203918
67 4.152 469.203918
70 4.195 469.203918
74 4.197 469.203918
77 4.450 469.203918
78 4.450 469.203918
79 4.667 469.203918
79 4.667 469.203918
79 4.667 469.203918
79 4.667 469.203918
79 4.667 469.203918
79 4.667 469.203918
