20 1.468 604.347595
21 2.038 604.347595
26 2.587 604.347595
29 2.734 604.347595
32 2.864 604.347595
33 2.834 604.347595
39 4.463 604.347595
47 5.381 604.347595
57 6.284 604.347595
68 7.162 604.347595
74 7.609 604.347595
74 7.609 604.347595
77 7.983 604.347595
78 7.991 604.347595
78 7.991 604.347595
78 7.991 604.347595
