37 1.819 2335.661621
55 2.262 2335.661621
58 2.508 2335.661621
62 2.580 2335.661621
64 2.681 2335.661621
68 2.913 2335.661621
70 3.092 2335.661621
73 3.191 2335.661621
74 3.196 2335.661621
76 3.198 2335.661621
80 3.302 2335.661621
80 3.302 2335.661621
80 3.302 2335.661621
80 3.302 2335.661621
80 3.302 2335.661621
80 3.302 2335.661621
