42 2.025 1938.681396
54 2.364 1938.681396
56 2.423 1938.681396
62 2.694 1938.681396
64 2.838 1938.681396
65 2.988 1938.681396
68 3.175 1938.681396
70 3.251 1938.681396
72 3.259 1938.681396
77 3.444 1938.681396
77 3.444 1938.681396
78 3.483 1938.681396
79 3.571 1938.681396
79 3.571 1938.681396
79 3.571 1938.681396
79 3.571 1938.681396
