19 2.215 400.254272
34 2.982 400.254272
37 3.539 400.254272
41 3.860 400.254272
42 3.908 400.254272
45 4.158 400.254272
49 4.413 400.254272
57 4.888 400.254272
66 5.186 400.254272
68 5.318 400.254272
71 5.618 400.254272
71 5.618 400.254272
71 5.618 400.254272
71 5.618 400.254272
71 5.618 400.254272
71 5.618 400.254272
