89 12.715 304.938324 27.156725 20.975298 25.697203 30.189497
93 11.475 382.763245 33.727913 27.382038 32.074112 36.777561
80 10.103 185.195770 33.653507 26.894428 32.487316 37.895111
79 8.725 479.038849 46.369713 41.774925 45.576160 49.282207
89 10.767 483.621857 42.218952 37.671288 41.261471 44.707172
91 11.546 476.418701 40.872581 36.637348 40.050575 43.246696
89 13.821 295.838165 28.271727 23.366180 26.939852 30.259480
82 12.842 303.740540 28.054787 22.337271 27.017738 31.385691
93 11.119 231.909073 29.307053 23.131035 28.052597 32.751873
66 11.177 263.121399 45.300880 42.319878 46.026245 49.216335
83 8.913 479.041077 44.708260 39.799564 43.512455 47.203365
89 10.767 483.621857 42.218956 37.671295 41.261475 44.707172
91 11.546 476.418701 40.872578 36.637348 40.050579 43.246700
89 13.821 295.838165 28.271727 23.366180 26.939854 30.259480
58 8.996 147.907684 40.700974 36.508514 42.700935 48.149227
61 6.319 359.455383 55.542599 53.274448 59.407181 64.563896
73 11.311 364.285126 17.915920 11.457673 14.759769 18.165028
89 9.453 479.604706 42.247780 37.130398 40.649429 44.191792
91 10.746 483.822052 41.532944 36.846992 40.394417 43.831455
88 11.233 475.478546 42.196785 37.970581 41.479923 44.774780
91 11.926 277.998260 29.262585 23.039351 27.203182 31.337391
74 12.142 233.565933 31.726643 25.708799 30.997440 36.031727
79 12.120 243.430298 30.107166 23.945110 28.991280 33.839931
93 11.309 191.425186 28.267702 20.445786 24.555929 29.030914
85 9.157 407.502319 43.041687 37.540493 41.177441 44.936344
74 8.104 406.582977 48.058689 43.073883 47.083019 51.096958
79 11.873 538.737793 36.882740 31.938631 36.277256 40.402905
62 9.457 282.525848 35.428825 29.533243 34.232769 38.888065
76 9.706 394.814850 34.811928 29.079185 35.564301 41.453262
91 11.221 246.296738 19.671040 11.919087 15.834254 19.972349
62 10.154 482.882751 44.750736 40.763264 43.979301 47.021183
80 13.758 308.324280 34.836906 30.093182 32.276680 34.561073
53 9.954 19.687313 36.918350 32.720764 38.272953 43.149487
69 9.723 75.845291 44.532085 42.195770 48.721584 54.116474
91 14.844 172.089493 19.787985 13.007744 16.537052 20.063963
79 7.993 337.077087 38.017986 31.580481 39.116512 45.988899
87 9.081 342.778748 35.857628 29.216160 35.762478 41.853374
51 8.851 297.488586 40.176884 36.206886 38.727932 41.170414
67 8.529 206.202835 40.333599 34.849609 40.149471 45.195019
65 10.289 177.832184 38.449059 34.762886 39.248955 43.266144
66 10.281 177.793228 37.759365 34.025089 38.706558 42.883419
70 8.653 224.798889 40.729317 36.829388 41.447475 45.534126
82 11.832 448.785339 42.634464 39.562428 42.975018 45.931568
72 8.358 450.842163 49.199875 46.828968 51.168842 54.816143
71 13.812 137.550552 29.681145 24.444590 27.862181 31.231455
65 10.376 265.170166 39.458401 34.068867 39.176239 43.968777
84 10.805 214.599380 20.502424 13.051184 17.056967 21.140249
83 12.529 181.767914 23.372101 16.061207 20.611851 25.145428
83 11.215 433.271210 41.773945 38.610626 41.654377 44.325954
76 10.460 441.141357 44.265648 41.719391 44.725143 47.274475
66 8.371 439.952087 49.357777 47.651318 50.782959 53.318336
90 12.178 150.992950 29.270746 23.602789 29.196121 34.312706
67 11.006 269.653717 38.007641 32.629360 37.614033 42.289783
88 10.972 211.158127 19.902836 12.661019 16.568892 20.541864
85 10.843 210.807220 20.157669 12.629875 16.528980 20.546209
88 12.663 434.464172 39.761833 36.478401 39.309566 41.809402
59 9.760 242.741470 36.772655 32.715714 34.210453 35.737312
51 10.691 46.005402 29.631817 23.291052 28.641600 33.630077
87 12.730 101.652702 29.319677 22.775499 27.830162 32.728519
89 11.814 183.350540 24.787085 18.552025 22.028076 25.501984
60 12.317 31.123880 25.221302 18.050922 23.391338 28.560911
67 11.586 26.885950 21.509748 13.180444 17.400660 21.887533
43 8.541 206.143890 48.885281 43.772804 47.334587 50.951252
57 10.334 248.451538 36.688629 31.861433 34.900379 37.942642
57 11.495 46.415421 26.766432 20.548246 25.205620 29.543882
76 12.872 44.605946 23.226065 15.987886 20.843191 25.573168
89 12.305 186.138016 25.081419 19.541815 23.205070 26.650478
66 11.932 42.832531 23.435844 14.532337 20.345078 26.289726
71 12.860 52.866909 23.413809 15.790975 20.920753 25.976067
84 14.481 65.823563 16.813663 8.750550 12.451491 16.391191
67 10.813 188.443619 44.400097 40.675888 45.243610 49.337055
62 8.037 236.331497 49.152290 45.898998 51.402859 56.175259
76 12.160 320.203552 30.870596 24.775236 31.063757 36.804905
77 15.422 34.583187 15.403526 6.126495 9.696465 13.887487
53 12.957 12.875263 19.379072 11.174929 15.196509 19.482969
58 12.865 12.599143 22.442965 14.500999 18.842571 23.377909
64 7.501 70.487350 45.692123 41.986217 48.487846 54.193054
87 10.493 294.747894 33.053352 29.163996 33.010262 36.444054
84 9.560 316.870117 32.131950 26.971590 32.155903 36.856892
71 10.061 94.797668 26.568398 20.076736 24.825481 29.415638
90 14.115 80.800682 22.289572 14.893246 19.177118 23.598679
58 12.435 237.414490 37.532211 34.200653 36.267078 38.195606
60 11.906 238.325775 36.015675 32.569363 34.763527 36.851395
61 7.334 202.830658 42.890858 37.814571 43.372482 48.542595
80 10.462 289.752441 34.790337 31.039557 34.718132 38.016396
68 10.089 283.658936 41.851227 37.807552 41.282776 44.600681
86 12.330 62.222603 18.648365 9.261237 14.048488 19.129915
60 11.410 246.005463 36.109917 32.506535 35.310722 37.865246
78 10.302 54.056927 27.604570 18.504766 24.438459 30.638536
85 10.761 128.062653 31.978321 25.530416 30.593462 35.582825
85 12.442 217.394897 28.037371 24.453453 27.853794 30.792076
47 10.127 75.585320 37.564972 32.116093 36.996075 41.612732
72 11.344 132.689224 20.843182 11.178566 16.340221 21.914185
80 12.788 99.009750 30.417133 24.387724 29.077337 33.629757
91 12.480 103.154785 29.433437 22.955885 27.994436 32.858383
87 14.628 39.500813 15.154732 6.627589 9.916502 13.616469
