temp2.pdb Un-weighted RMSd =  14.835 over all 86 matched atoms 47.967209 136.351593    4.7 25.936337 21.454554 25.738352 29.538132
temp2.pdb Un-weighted RMSd =  14.766 over all 85 matched atoms 47.346252 136.253113    4.7 26.093348 21.614048 25.935225 29.765722
temp2.pdb Un-weighted RMSd =  12.442 over all 80 matched atoms 50.794456 74.224594    5.0 18.316765 10.077740 14.215616 18.587372
temp2.pdb Un-weighted RMSd =  12.465 over all 83 matched atoms 41.998421 164.071228   10.8 19.789322 13.150762 15.999671 19.019707
temp2.pdb Un-weighted RMSd =  12.831 over all 86 matched atoms 52.278965 33.603157    7.0 17.576458 8.958996 12.708432 16.810728
temp2.pdb Un-weighted RMSd =  15.063 over all 78 matched atoms 42.079815 24.244589    5.1 12.448420 4.968036 7.115129 9.661763
temp2.pdb Un-weighted RMSd =  11.575 over all 69 matched atoms 35.807915 74.991531    4.3 31.009932 24.690495 29.271656 33.795910
temp2.pdb Un-weighted RMSd =  13.456 over all 80 matched atoms 40.536835 117.587494    6.2 25.326118 18.637665 22.574411 26.547634
temp2.pdb Un-weighted RMSd =  11.568 over all 66 matched atoms 30.172487 94.513611    7.6 28.042110 20.361870 24.714378 29.320797
temp2.pdb Un-weighted RMSd =   6.687 over all 60 matched atoms 28.614269 306.912018    3.3 45.476269 41.302071 48.445049 54.693962
temp2.pdb Un-weighted RMSd =  13.381 over all 77 matched atoms 43.486050 134.149490    3.9 28.055775 23.264505 28.092199 32.417686
temp2.pdb Un-weighted RMSd =  12.802 over all 85 matched atoms 49.075001 62.454033    9.4 20.725946 12.438459 17.100775 21.892876
temp2.pdb Un-weighted RMSd =   8.622 over all 52 matched atoms 27.871605 152.251587    3.8 48.142277 45.942242 50.390579 54.124668
