70 10.071 65.238792 33.817501 28.266897 34.954060 40.912891
85 12.108 130.886093 27.674332 21.413223 26.575407 31.414896
55 4.078 772.754395 74.388222 75.109848 79.458977 82.794937
77 10.337 171.237167 36.317638 31.015171 36.250198 41.066929
83 10.102 187.980438 31.012527 23.665966 29.532427 35.272465
66 8.021 342.911835 57.552227 55.874901 60.995846 65.279251
55 9.162 42.475548 33.832520 27.051388 33.375736 39.401497
85 12.108 130.886093 27.674334 21.413223 26.575411 31.414898
55 4.078 772.754395 74.388214 75.109840 79.458977 82.794945
80 10.792 171.478729 35.044590 29.770868 34.830566 39.487949
83 12.228 149.433014 31.979361 26.318089 30.622547 34.750397
85 9.802 118.716652 31.849520 24.777765 31.899160 38.558380
81 12.380 322.036957 36.513393 32.841248 36.879879 40.434006
85 12.108 131.064102 27.655102 21.388981 26.555416 31.398886
55 4.078 772.754395 74.388222 75.109848 79.458977 82.794945
82 11.706 167.469986 33.456173 28.205853 33.113396 37.623779
83 10.102 187.980438 31.012533 23.665970 29.532429 35.272469
75 12.631 60.018375 25.577974 18.983166 24.473518 29.584846
83 12.483 133.498825 30.354027 24.447424 28.348810 32.266815
82 12.768 131.136246 31.248541 25.727591 29.633560 33.443417
85 10.851 94.548279 23.314386 14.976656 19.998068 25.138775
83 11.319 172.231995 33.318867 28.126242 32.997681 37.475723
83 13.557 128.727463 23.277725 15.831166 20.111330 24.542652
85 13.170 133.094727 25.526474 18.934618 22.451204 26.139166
55 8.283 723.067139 56.181782 55.303844 59.732578 63.210747
55 6.297 720.342896 63.418400 62.095001 65.967865 69.249260
61 9.408 770.512207 58.330517 56.806953 59.368008 61.516655
79 8.214 337.813934 40.241768 35.186840 41.837196 47.804478
55 7.298 157.384995 42.604084 37.665779 43.723198 49.254757
70 10.372 166.500381 37.654476 32.667046 37.456902 41.898464
71 12.987 143.675842 19.437920 9.971504 14.491498 19.515533
85 10.942 330.791595 26.635714 19.944920 24.405994 28.789623
61 9.376 768.023560 58.526901 57.062500 59.682827 61.862652
55 8.171 127.335274 45.377476 42.487595 48.115185 52.973408
53 3.523 816.193237 73.390297 73.864006 78.767387 82.541100
80 12.777 130.136902 18.183073 8.873777 12.797148 17.275419
69 11.575 171.225494 37.479057 33.689743 39.808865 45.048447
83 11.111 137.098206 17.692472 9.498274 12.674293 16.316217
59 8.009 89.864914 45.336784 41.674988 47.963333 53.480129
84 11.706 175.104980 26.717834 18.958851 25.695065 32.089302
53 3.523 816.193237 73.390297 73.864006 78.767387 82.541092
84 13.423 176.402603 26.053701 19.451529 24.492081 29.356701
77 9.024 179.018112 39.826992 35.402840 42.070618 47.870621
73 7.219 175.152161 40.859272 36.345127 42.891479 48.653439
68 9.958 91.920906 40.552746 36.634666 42.148731 46.990639
77 10.053 192.897400 41.127026 36.329346 41.511318 46.337307
52 3.313 816.094177 74.388092 75.131760 79.983200 83.666069
83 10.236 340.077026 43.791523 40.864223 44.317253 47.341530
78 12.944 172.572006 34.055630 29.963924 35.397991 40.094521
34 4.244 99.454376 66.416931 67.453712 73.021423 77.292221
80 10.129 120.899147 37.200386 32.271225 38.025497 43.212265
84 11.799 120.364250 20.650457 11.411348 15.845675 20.765886
67 13.619 179.238297 30.623102 25.824259 31.315809 36.186321
48 5.072 336.091919 66.305382 64.278877 68.931610 72.951729
65 9.966 47.152889 33.461800 27.925354 34.981590 41.177708
82 14.464 144.797180 27.206314 22.211752 26.979807 31.315701
83 14.484 109.311295 17.888258 9.925695 13.425063 17.271391
72 9.531 170.649185 38.546288 33.283405 38.828045 43.912174
83 10.102 187.980438 31.012537 23.665974 29.532427 35.272469
61 8.087 343.301758 59.568119 58.197655 63.088772 67.133644
83 14.587 48.467472 19.954998 13.394494 15.935082 18.694246
37 4.403 425.152344 70.862541 68.822075 72.917892 76.487831
80 11.468 84.749672 25.219515 17.163034 22.434841 27.726358
65 9.258 150.360825 41.391598 36.146233 41.262703 45.993813
72 11.268 37.509125 28.623810 21.516724 27.220024 32.712040
69 10.083 91.456741 44.282421 41.507679 47.562519 52.566673
57 10.621 52.118214 25.418571 17.118393 22.600296 28.167736
63 9.256 61.554405 35.225735 30.136980 35.999275 41.241829
84 11.921 86.150787 24.268810 16.347317 21.382553 26.438433
62 8.290 145.552536 45.010517 40.662842 46.020191 50.826462
74 11.414 37.604954 28.259548 21.031387 26.628649 32.067116
68 10.021 91.665306 44.708191 42.111809 48.165833 53.130486
63 11.337 59.988495 28.244539 22.811878 27.202385 31.247051
77 11.291 56.290455 29.908424 23.628435 29.501244 34.936058
76 10.645 81.454529 26.265833 17.983713 23.557640 29.172316
50 5.928 143.622452 54.364532 50.944965 57.025932 62.350552
82 13.245 49.421356 22.743277 14.438614 19.852089 25.328316
85 11.260 88.418724 24.418451 16.256147 21.349735 26.595049
62 8.186 184.736603 43.978497 39.908993 45.755756 50.904789
64 9.306 143.887833 29.585949 22.396513 29.125282 35.414288
83 11.021 72.107544 34.685295 28.956472 35.128914 40.767899
85 13.597 49.455593 17.550285 9.009385 12.529135 16.446644
70 9.668 33.612179 28.593992 19.638140 26.831087 33.913841
61 7.202 183.666367 45.767811 41.625084 47.983212 53.577198
83 11.723 71.902092 27.852859 21.534340 27.063402 32.160927
72 12.817 60.544270 22.833103 15.368258 20.136885 24.852983
77 10.612 88.351715 25.666586 18.277426 22.685011 27.222219
81 10.655 164.483810 32.903847 27.955671 32.809399 37.230812
66 13.561 49.870644 23.253315 17.376297 21.407209 25.177818
83 11.362 87.426628 24.827322 16.837559 21.685133 26.662729
64 13.772 199.295273 35.243530 32.426842 35.262169 37.749260
36 5.098 422.589539 68.382919 65.820908 69.956184 73.624695
85 12.712 73.132759 26.063318 18.853010 24.348906 29.643538
29 8.649 5.160727 32.871933 24.883818 31.981718 38.884693
47 12.294 37.105988 27.352503 22.613657 27.894682 32.453770
56 12.565 52.539364 25.959442 19.597181 24.699099 29.459034
67 13.039 66.088356 31.894247 25.529051 31.140152 36.531628
64 12.654 52.874054 25.577343 18.757294 23.242739 27.677956
41 7.127 250.693954 53.653313 49.594650 54.429081 58.779194
54 10.727 38.940613 29.106760 21.906937 27.808426 33.534725
72 9.367 163.122498 41.745628 35.984421 41.984634 47.561993
58 8.984 65.745308 36.705265 29.806646 36.347584 42.600819
83 9.824 96.558731 37.706493 33.000305 39.076683 44.500927
73 13.561 53.681614 23.015863 16.292507 20.356506 24.387060
48 8.038 32.257008 36.835464 29.996063 38.002895 45.330883
43 9.201 46.733940 33.506954 27.668846 33.430691 38.708572
72 9.367 163.122498 41.745625 35.984417 41.984627 47.561985
67 9.926 71.331963 34.001369 27.497473 33.333496 38.917988
73 12.144 27.270798 21.451218 12.569511 17.395191 22.517775
83 13.742 33.933163 20.293833 12.035846 16.353933 20.921480
83 12.430 61.155430 25.687504 18.892799 24.062624 28.977253
49 10.495 50.372738 32.927952 26.077084 31.856247 37.413422
