36 3.460 1236.188110
41 3.670 1236.188110
42 3.676 1236.188110
43 3.635 1236.188110
44 3.732 1236.188110
49 4.390 1236.188110
54 4.592 1236.188110
60 5.021 1236.188110
67 5.134 1236.188110
71 5.313 1236.188110
73 5.340 1236.188110
77 5.611 1236.188110
78 5.637 1236.188110
78 5.637 1236.188110
78 5.637 1236.188110
78 5.637 1236.188110
